product_id,title,description,image_url,price_inr,category,pdp_url
9189649055994,Blue Macro Checks Shirt 100% Cotton ( Shirt),"Oversized blue checks define the surface of this shirt, spread evenly across structured cotton fabric. The silhouette remains relaxed while keeping the pattern aligned and clean. Full sleeve construction adds coverage without disrupting proportion. Designed to hold visual impact through daily wear. Pattern that leads without trying too hard. Shop this blue checks shirt and bring statement structure into your everyday wardrobe.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/4_73b17792-0c8e-49cf-b7dd-70da7dd1c8bf.jpg?v=1780658635,1399.0,Shirt,https://powerlook.in/products/blue-macro-checks-shirt
9175418405114,Black Gothic Rivets Vest 100% Cotton ( Vest),"Black fabric provides the ground for this gothic rivet vest, where hardware detail adds a textural dimension that fabric alone cannot achieve. Rivets are placed with intent across the structure, not randomly applied. The fit is close and the sleeveless cut keeps the silhouette direct. Durable construction ensures both fabric and hardware hold through regular wear. Buy this for a vest that means business without needing to explain itself.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/3_ace29e9a-1712-4189-b8d1-7627938e90fd.jpg?v=1780323723,1099.0,Vest,https://powerlook.in/products/black-gothic-rivets-vest
9175414145274,Natural Floral Print Shirt ( Shirt),A natural base fabric carries this floral print in a tone that keeps the design warm and grounded rather than stark. The print is composed across the fabric with considered spacing that avoids the cluttered quality of over-patterned shirts. Fabric weight sits comfortably in a range that breathes well. A clean collar and straight cut maintain the shirt's structure. Purchase this for a floral shirt that feels deliberate from the first wear.,https://cdn.shopify.com/s/files/1/0750/2685/8234/files/1_34c77f13-9fac-4e11-9a3d-87f5c61d6302.jpg?v=1780318627,1299.0,Shirt,https://powerlook.in/products/natural-floral-print-shirt
9150351278330,Black & Grey Graphic Panel T-Shirt 100% Cotton ( T-Shirt),"Designed to stand out without trying too hard, this Black & Grey Graphic Panel T-Shirt combines bold graphic detailing with contemporary panel construction. Crafted from 100% cotton, it offers breathable comfort and softness for everyday wear. The monochrome colour palette keeps styling versatile, while the panel design adds visual depth and structure. Whether paired with cargos, denim, or shorts, this t-shirt brings a modern streetwear-inspired edge to casual outfits while remaining easy to wear.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/2_406c4208-cb85-4d52-90af-ab4812f41208.jpg?v=1780308939,1199.0,T-Shirt,https://powerlook.in/products/black-grey-graphic-panel-t-shirt
8895067193594,Light Lilac Linen Blend Shirt ( Shirt),"A soft pop of pastel with a breathable linen blend. This Light lilac shirt meets everyday ease - perfect for brunches, meetings, and everything between. Truly a shirt with an endless range.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/3_203c7be4-80dd-42b2-8e0f-a15a84d08375.jpg?v=1762955300,1399.0,Shirt,https://powerlook.in/products/light-lilac-linen-blend-shirt
8843109335290,Red Stripe Shirt 100% Cotton ( Shirt),"The red stripes bring energy to this shirt, while the clean base keeps it wearable and grounded. Crafted in breathable cotton, it offers comfort with a confident edge. Style it with neutral bottoms to let the stripes do the talking, or layer it under a jacket for a sharp, modern look.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/dp11235421.jpg?v=1755939347,1299.0,Shirt,https://powerlook.in/products/white-and-red-stripes-regular-fit-full-sleeves-shirt
9184579387642,Indigo Blue Embroidered T-Shirt ( T-Shirt),Deep indigo cotton tee enhanced with embroidery for a refined surface finish. The silhouette stays relaxed while maintaining structure across the frame. Lightweight construction ensures comfort through the day. Designed for minimal yet elevated styling. Crafted over printed. Subtle but defined. Buy this indigo embroidered tee and upgrade your everyday essentials with added texture.,https://cdn.shopify.com/s/files/1/0750/2685/8234/files/8_7b0a477a-82b7-4925-b433-78b1a1b0f4f1.jpg?v=1776763009,1299.0,T-Shirt,https://powerlook.in/products/indigo-blue-embroidered-t-shirt
9175413784826,Light Beige Palm Embroidery Shirt ( Shirt),"Light beige fabric gives this palm embroidery shirt a warm, tropical-adjacent base without committing to a full print statement. Palm embroidery is placed with precision, adding a handcrafted motif that communicates warmth and ease. The fabric breathes well and drapes naturally from the collar to the hem. A regular cut keeps the silhouette familiar. Buy this for a shirt that carries a summer motif through craft rather than print.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/3_b119ff4f-8dd5-4eeb-87ab-0e7e0170b4c9.jpg?v=1777728173,1399.0,Shirt,https://powerlook.in/products/light-beige-palm-embroidery-shirt
9239329538298,Light Blue Linen Blend Shirt ( Shirt),"Designed for men who appreciate timeless style, this Light Blue Linen Blend Shirt offers comfort, versatility, and effortless sophistication. The breathable linen-blend construction feels light against the skin while maintaining a clean, structured appearance. Its soft blue shade complements a wide range of colours, making outfit building simple and intuitive. Suitable for both casual outings and more polished occasions, this shirt transitions seamlessly between seasons while remaining a reliable staple in any modern wardrobe.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/5_18e71964-a412-4752-944b-a4b9c120f50a.jpg?v=1779790586,1399.0,Shirt,https://powerlook.in/products/light-blue-linen-blended-shirt
9235670073594,Multicolor Boxy Printed T-Shirt ( T-Shirt),"Make an impression with this Multicolor Boxy Printed T-Shirt, designed for those who prefer expressive everyday style. The relaxed boxy silhouette creates a contemporary shape that feels comfortable and fashion-forward, while the multicolour artwork adds energy and personality. Crafted for all-day wearability, it balances bold design with practical comfort. Easy to pair with neutral bottoms and layering pieces, this t-shirt offers a confident alternative to basic everyday essentials.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/4_e933779f-2bf8-442e-8e66-f2d137b7b628.jpg?v=1780054457,1199.0,T-Shirt,https://powerlook.in/products/multicolor-boxy-printed-t-shirt
9229823312122,Blue Embroidered Oxford Shirt ( Shirt),"Bringing together classic Oxford craftsmanship and subtle embroidered detailing, this Blue Embroidered Oxford Shirt offers a sophisticated take on everyday dressing. The structured fabric maintains a clean silhouette throughout the day, while the embroidery introduces texture and character without feeling excessive. The versatile blue tone works effortlessly across casual and smart-casual wardrobes, making styling simple. Comfortable, refined, and highly adaptable, this shirt is designed to elevate both everyday and occasion-focused outfits.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/4_a5bc5138-144c-4106-a37f-d012006bc19f.jpg?v=1780660013,1199.0,Shirt,https://powerlook.in/products/blue-embroidered-oxford-shirt
9223077232890,Blue Printed Stripe Shirt ( Shirt),"Bringing sharper structure into everyday summer dressing, this blue printed stripe shirt combines lightweight comfort with visual texture through layered stripe detailing. The relaxed silhouette allows fluid movement throughout the day, while the printed elements add personality without overwhelming the outfit. Full sleeves, a clean collar, and breathable construction help the shirt transition naturally between casual daytime styling and elevated evening layering. Buy this POWERLOOK shirt for versatile statement dressing.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/2_b8ff9056-c25c-4675-8aa7-a5210ce9b7f4.jpg?v=1780056718,1199.0,Shirt,https://powerlook.in/products/blue-printed-stripe-shirt
9208137580794,Brown Linen Blend Embroidery Shirt ( Shirt),"A shirt in brown linen blend fabric with embroidery detailing, combining the relaxed texture of linen with surface work that adds visual interest without relying on print. The brown base sits warmly against most neutral and earth-toned palettes, while the embroidery introduces a handcrafted quality that plain shirting lacks. A piece that reads casual in fit but considered in detail.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/7_f5a6d335-897b-45ad-ace8-e9c0896c791f.jpg?v=1780039113,1299.0,Shirt,https://powerlook.in/products/brown-linen-blended-embroidery-shirt
9208137515258,Off-White Brushed Checks Shirt ( Shirt),"A shirt in off-white with a brushed checks pattern, combining a soft fabric surface with a classic print rendered in a tone that reads warmer and more considered than a standard white base. The brushed texture adds depth to what would otherwise be a flat check, and the off-white ground keeps the pattern from reading as overly formal. A shirt that sits between casual and smart-casual without effort",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/3_edacee8c-db8f-432f-acf3-f6f43c99e658.jpg?v=1779105154,1199.0,Shirt,https://powerlook.in/products/off-white-brushed-checks-shirt
9208137482490,Beige Structured Cord Set 100% Cotton ( Co-ord),"A co-ord set in beige, combining a structured top and matching bottom in cord fabric with a ribbed surface construction. Beige as a base removes colour decision-making entirely, sitting neutrally across most footwear and accessory choices. The structured cut keeps the set from reading as casual or relaxed, giving it enough form for occasions beyond everyday wear. Shop the POWERLOOK beige cord set for a coordinated look with built-in versatility.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/2_74e74631-b9f7-4ef1-81d6-084c91f41f35.jpg?v=1780040618,2599.0,Co-ord,https://powerlook.in/products/beige-structured-co-ord-set
9189649088762,Cream Knit Structured Vest 100% Cotton ( Vest),"Structured layering starts with this cream knit vest. Knit fabric creates a textured surface while staying breathable through ribbed construction. The sleeveless silhouette keeps it sharp without bulk, ideal for transitional styling. Form stays controlled across the torso with a clean structured fit. Easy to pair, hard to ignore. Add this cream knit vest to your cart and refine your layering game effortlessly.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/3_fcdc5906-33fa-47cf-bed7-5bdbc3443860.jpg?v=1779974488,999.0,Vest,https://powerlook.in/products/cream-knit-structured-vest
9187631104250,Brown Baggy Fit Pleated Trackpant ( Bottom),Brown pleated track pants built with a baggy silhouette and structured waistband for comfort and control. Soft fabric supports movement through the day. Designed for everyday versatility. Earth tone adds depth. Relaxed but intentional. Shop these brown track pants and upgrade your wardrobe with stronger casual structure.,https://cdn.shopify.com/s/files/1/0750/2685/8234/files/2_0445d295-04ad-4ce3-81ed-4eccde7e1287.jpg?v=1778507683,1699.0,Bottom,https://powerlook.in/products/brown-baggy-fit-pleated-trackpant
9187631071482,Black Baggy Fit Pleated Trackpant ( Bottom),"Pleated construction defines these black track pants with a tailored yet relaxed silhouette. Soft fabric ensures comfort while the structure adds polish. Designed for elevated casual wear. Clean lines, easy movement. Balanced and versatile. Buy these black track pants and bring refined comfort into your everyday essentials.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/5_ee211383-d7b5-49b5-a510-3fd2086e6d40.jpg?v=1778842292,1699.0,Bottom,https://powerlook.in/products/black-baggy-fit-pleated-trackpant
9184579551482,Black Graphic Varsity T-Shirt ( T-Shirt),"Black cotton tee with varsity graphic adds bold visual focus across the chest. The silhouette remains relaxed for everyday comfort. Breathable fabric supports long wear. Designed for statement without effort. Clean base, strong front. Streetwear essential. Shop this black graphic tee and bring sharper energy into your casual wardrobe.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/3_65d08247-5c38-413e-8ea0-809511bf5308.jpg?v=1776841045,1199.0,T-Shirt,https://powerlook.in/products/black-graphic-varsity-t-shirt
9180031385850,Warrior Applique Stripe Shirt ( Shirt),"A warrior applique sits against a striped surface in this shirt, creating a combination of graphic identity and pattern structure. The applique adds a dimensional, material element that print alone cannot replicate. Stripe runs cleanly across the base fabric. Construction is solid with the applique reinforced for durability. Purchase this for a striped shirt where the applique elevates the design above standard graphic territory.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/dp_2e6e659f-d3ad-4730-b69d-b1317f9f26c6.jpg?v=1779701817,1399.0,Shirt,https://powerlook.in/products/warrior-applique-stripe-shirt
9175413817594,Blue Double Pocket Denim Shirt 100% Cotton ( Shirt),"Two chest pockets define the front of this blue denim shirt with a practical detail that adds structure without weight. The denim fabric sits in a mid-weight range, comfortable enough to wear open or buttoned through a full day. Blue washes cleanly and holds its tone with proper care. A regular collar and straight cut keep the shape familiar. Get this for a denim shirt where the double pocket is both functional and the point",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/6_b8570e67-960c-47b6-9c1d-cb3f7b5c7e89.jpg?v=1780041276,1399.0,Shirt,https://powerlook.in/products/blue-double-pocket-denim-shirts
9166467662074,White Seersucker Printed Shirt 100% Cotton ( Shirt),"White seersucker fabric gives this printed shirt a puckered, dimensional surface that sets it apart from flat weave options. The texture is built into the cloth, not applied after. A clean collar and button front keep the structure familiar while the print adds a layer of personality. Breathable construction makes it genuinely suited to warm days. Purchase this for a shirt that brings texture and print together without complicating either.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/4_0253a4b1-f293-4b75-af17-5480107d7e63.jpg?v=1778754869,1199.0,Shirt,https://powerlook.in/products/white-seersucker-printed-shirt
8931015393530,Wine Structured Striped Shirt 100% Cotton ( Shirt),"This shirt that feels just like a midnight conversation - deep, intense, unforgettable. This wine-toned beauty comes alive with subtle textured stripes that add depth without any double thoughts. Soft on the skin, sharp on the eyes, it’s the perfect mix of elegance and everyday ease. Pair it with light chinos for that effortless contrast or throw it over a tee for a laid-back coastal vibe.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/7_6e002133-33cb-4eee-b306-929cbac18222.jpg?v=1779789738,1099.0,Shirt,https://powerlook.in/products/wine-structured-striped-shirt
8843169792250,Grey Abstract Print Flowy Shirt ( Shirt),"This Grey Abstract Print Flowy Shirt, made by our talented craftsmen, is the perfect balance of bold and breezy. Crafted from lightweight fabric, this shirt features a unique, modern abstract print that brings out your creative side. Its relaxed, flowy fit ensures maximum comfort while keeping you stylishly on point. Whether you're heading to a casual day out or a laid-back brunch, this shirt lets you express your style effortlessly.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/1309421_5.jpg?v=1755938549,599.0,Shirt,https://powerlook.in/products/grey-abstract-print-flowy-shirt
8843188928762,Navy Checks Shirt 100% Cotton ( Shirt),"Cover all your plans with this Navy Checks Shirt , featuring a deep, rich color, regular fit, and a cool checks pattern perfect for work and weekend wear. The shirt's premium fabric and modern fit ensure you stay cool and stylish throughout the day. Dress it up or down with jeans or trousers as you'd like.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/1343121_6.jpg?v=1755938307,699.0,Shirt,https://powerlook.in/products/navy-checks-shirt
8843084038394,Blue And White Stripes Regular Fit Full Sleeves Hoodie Shirt ( Shirt),"A shirt with hoodie vibes. This blue and white striped full-sleeve shirt brings the best of both worlds with its unique design. The regular fit and lightweight fabric offer comfort, while the hoodie detail adds a sporty edge. Perfect for those who love versatile style with a twist.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/dp1218221-1.jpg?v=1755939630,899.0,Shirt,https://powerlook.in/products/blue-and-white-stripes-regular-fit-full-sleeves-hoodie-shirt
8843040096506,Navy Blue Regular Fit Checked Full Sleeves Shirt ( Shirt),"Adorn this Navy Blue Regular Fit Full Sleeves Shirt on a casual Fridayâ€”your ticket to looking effortlessly cool at work. Its cotton-poly blend feels as good as it looks, making it your new favorite for both office chill and after-work hangs.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/dp_1690_7.jpg?v=1755940151,1099.0,Shirt,https://powerlook.in/products/navy-blue-regular-fit-full-sleeves-shirt
9166467956986,Red Printed Stripe Graphic T-Shirt ( T-Shirt),"Bold red tones define this printed stripe graphic t-shirt made from soft, breathable cotton. The stripe and graphic detailing create visual movement across the fabric without overcomplicating the design. The regular fit sits comfortably without excess fabric. Colour and print quality hold through regular washing and daily wear.",https://cdn.shopify.com/s/files/1/0750/2685/8234/files/1_3f9864bd-161e-4d92-bcd3-53b11b206828.jpg?v=1774956415,999.0,T-Shirt,https://powerlook.in/products/red-printed-stripe-graphic-t-shirt
